id,set,human_score,sentence_count,word_count,avg_word_length,misspell_words,char_4,char_6,char_8,char_10,char_12,mean_char,std_char,word_10,word_18,word_25,mean_word,std_word,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30,pos_31,pos_32,pos_33,pos_34,pos_35,beauty_score,vocabulory_score,maturity_score,bag_of_words_score
12682,5,2,4,60,41.6666666667,5,24,8,1,0,0,4.16666666667,1.88811327823,3,1,1,15.0,11.0227038425,2,5,0,8,0,1,0,0,0,0,0,0,0,0,6,0,0,7,0,3,0,8,1,5,0,0,6,1,0,2,1,0,0,0,4,0.871892525659,20,5.892,0
12683,5,3,10,172,43.0813953488,9,61,22,9,1,0,4.30813953488,1.93561360483,7,3,3,17.2,10.8148046677,6,22,0,24,1,3,0,0,0,0,0,0,1,0,15,0,0,27,7,0,0,10,6,13,0,0,14,5,3,4,5,0,2,0,1,2.99276821749,67,5.30388059701,0
12684,5,2,6,69,45.5072463768,1,22,13,7,3,0,4.55072463768,2.44068596845,3,2,1,11.5,10.5316981853,4,8,1,9,2,1,0,0,0,0,0,0,0,0,2,0,0,14,4,3,0,2,4,3,0,0,1,0,3,1,3,1,0,0,0,1.17506480758,33,6.03,0
12685,5,2,6,96,46.3541666667,0,36,20,11,3,0,4.63541666667,2.54690644825,5,3,0,16.0,8.26639784509,4,14,0,16,1,1,0,0,0,0,1,0,0,0,8,0,0,19,6,0,0,4,3,1,0,0,2,2,2,2,4,1,0,0,2,1.06365188538,43,5.89581395349,0
12686,5,4,11,165,44.9696969697,4,64,35,10,1,0,4.49696969697,2.2889561004,6,3,2,15.0909090909,11.1555493362,8,16,0,16,2,4,0,0,0,0,0,0,0,0,10,1,0,25,12,3,0,14,9,8,0,0,6,5,0,10,6,1,1,0,4,3.37801452864,75,5.6864,0
12687,5,1,5,40,38.75,1,13,5,0,0,0,3.875,1.75685470701,2,0,0,8.0,5.83095189485,3,6,0,5,0,0,0,0,0,0,1,0,0,0,4,0,0,11,2,0,0,1,0,0,0,0,1,1,0,0,4,1,0,0,0,0.834606365894,17,4.87176470588,0
12688,5,1,4,44,50.2272727273,2,21,13,5,1,0,5.02272727273,2.61914806284,3,0,0,11.0,6.5192024052,1,5,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,6,4,1,0,2,2,3,0,0,1,1,0,1,3,0,1,0,1,0.446049760931,15,5.81333333333,0
12689,5,0,10,113,49.203539823,23,52,27,15,5,1,4.9203539823,2.66304603026,6,3,0,11.3,9.20923449587,0,9,0,20,1,5,0,0,0,0,4,0,0,0,7,0,0,14,4,24,0,6,1,3,0,0,8,3,0,1,4,0,0,0,1,4.46254387083,36,5.74694444444,0
12690,5,3,6,151,42.0529801325,7,56,18,9,0,0,4.20529801325,2.02753670183,5,4,3,25.1666666667,16.7074501013,5,21,4,21,2,2,0,0,0,0,0,0,0,0,5,0,0,32,6,1,0,15,2,4,0,0,4,4,1,6,9,0,1,0,2,2.62154022079,58,5.36120689655,0
12691,5,1,6,84,40.9523809524,6,23,13,5,1,0,4.09523809524,2.18217890236,3,2,1,14.0,8.54400374532,6,9,1,8,1,2,0,0,0,0,0,0,2,0,2,0,0,16,3,7,0,5,3,0,0,0,9,0,2,1,2,0,0,0,3,2.58850476246,21,5.98428571429,2.97280328703
12692,5,3,17,210,44.7619047619,15,84,37,15,3,0,4.47619047619,2.28410458242,11,4,3,12.3529411765,10.3238226873,5,26,0,30,1,6,0,0,0,0,1,0,0,0,19,1,0,36,11,12,0,9,9,14,1,0,11,3,1,3,7,3,2,0,1,3.78262520805,81,6.02345679012,0
12693,5,3,14,231,44.6753246753,10,91,39,14,4,0,4.46753246753,2.25109296498,11,3,3,16.5,10.3008321439,9,31,1,20,2,11,0,0,4,0,0,0,2,0,13,1,0,41,16,13,2,12,11,9,0,0,15,4,1,5,5,0,1,0,4,4.44834056424,98,5.44612244898,0
12694,5,3,11,197,45.2791878173,7,85,35,11,1,0,4.52791878173,2.10816736196,10,5,2,17.9090909091,7.95960877813,8,24,0,24,1,5,0,0,1,0,0,0,0,0,13,0,0,33,13,4,0,15,11,10,0,0,14,5,1,3,2,1,2,0,3,3.47175247486,85,5.77141176471,0
12695,5,3,7,104,41.8269230769,2,40,14,6,4,0,4.18269230769,2.38427055494,5,3,1,14.8571428571,9.64259258896,6,8,0,10,3,3,0,0,0,0,0,0,0,0,4,0,0,15,5,0,0,14,6,9,0,0,1,1,0,4,7,2,0,0,3,2.6594592262,37,5.15675675676,0
12696,5,2,16,186,45.2150537634,7,73,33,9,4,0,4.52150537634,2.22809332923,8,3,2,11.625,8.52844505171,5,21,0,19,4,8,0,0,0,0,0,0,0,0,6,2,0,29,13,12,0,15,9,6,0,0,13,5,4,2,1,1,1,0,1,3.4985966896,94,5.63308510638,0.403039224706
12697,5,3,9,137,43.503649635,5,47,23,7,3,0,4.3503649635,2.25111489004,7,3,1,15.2222222222,7.92713732522,6,16,0,12,2,6,0,0,0,0,0,0,0,0,6,1,0,22,8,0,0,13,7,9,1,0,5,4,1,3,10,1,1,0,2,3.51786170657,62,5.89935483871,0
12698,5,2,7,153,43.5947712418,5,61,30,14,3,2,4.35947712418,2.59709954384,6,5,2,22.1428571429,10.6022716087,9,13,0,21,2,3,0,0,0,0,1,0,0,0,11,0,0,28,9,0,0,17,2,10,0,0,1,2,2,5,15,0,1,0,2,3.98370414485,40,5.329,0
12699,5,4,12,239,47.4058577406,9,94,59,27,5,1,4.74058577406,2.55355767475,10,8,4,19.9166666667,8.53871900359,14,26,0,34,0,7,0,0,0,0,0,0,0,0,12,1,0,55,17,11,0,9,13,5,0,0,9,2,7,2,11,2,0,0,1,4.34995695207,80,6.40025,9.72448831049
12700,5,3,20,216,44.8148148148,9,83,36,18,3,0,4.48148148148,2.32271485694,12,2,1,10.8,8.44156383616,7,33,0,28,3,5,0,0,1,0,0,0,0,0,11,2,0,45,11,8,0,10,6,5,1,0,12,5,4,7,3,3,2,0,0,3.71076833128,91,5.88296703297,0
12701,5,2,5,98,42.2448979592,5,31,16,5,1,1,4.22448979592,2.24541049559,4,3,2,19.6,12.2409149985,2,14,0,14,2,3,0,0,0,0,0,0,1,0,4,0,0,16,4,4,0,5,3,9,0,0,5,1,2,1,4,0,0,0,0,2.64401713634,36,5.64111111111,0
12702,5,2,7,88,44.8863636364,2,34,15,8,2,0,4.48863636364,2.34885307391,5,1,0,12.5714285714,6.38876565,2,14,1,10,0,1,0,0,0,0,0,0,0,0,6,0,0,22,4,0,0,4,3,2,0,0,2,1,2,1,9,1,0,0,3,1.42232540921,39,5.85974358974,0.940424857647
12703,5,2,6,105,49.3333333333,12,54,28,8,3,0,4.93333333333,2.35448290365,5,2,1,17.5,9.89528507253,2,10,2,9,1,3,0,0,0,0,1,0,1,0,8,1,0,17,12,4,0,6,5,4,0,0,6,2,3,1,2,0,1,0,0,1.41943139959,48,5.04770833333,0
12704,5,3,9,156,41.4743589744,2,54,18,4,1,0,4.14743589744,1.89329713149,7,3,2,17.3333333333,10.7289846263,3,26,1,21,1,4,0,0,0,0,0,0,0,0,6,1,0,37,5,2,0,7,6,9,0,0,9,3,0,4,5,2,0,0,2,2.84062316389,64,5.579375,0.671732041176
12705,5,2,7,122,44.5901639344,8,45,25,9,3,0,4.45901639344,2.35715033509,6,3,2,17.4285714286,9.55969429961,4,8,0,15,0,4,0,0,1,0,0,0,0,0,4,0,0,13,7,6,0,20,8,3,0,0,6,1,4,6,6,0,3,0,3,2.51053718651,50,5.3842,4.95467214504
12706,5,4,14,214,50.2803738318,6,99,61,24,7,1,5.02803738318,2.56724745795,11,6,2,15.4285714286,9.47714759464,12,26,0,31,0,4,0,0,1,0,0,0,0,0,13,1,0,40,17,9,0,10,12,8,0,0,10,7,6,1,7,1,0,0,1,2.27661199349,93,5.94193548387,3.96373771603
12707,5,1,5,79,44.4303797468,13,36,13,7,3,0,4.44303797468,2.56578490736,4,1,1,15.8,9.6,4,7,0,8,0,4,0,0,0,0,0,0,0,0,7,0,0,9,1,12,0,7,3,1,0,0,0,5,1,5,8,0,0,0,0,1.94197372746,25,5.4536,2.97280328703
12708,5,0,14,90,42.8888888889,13,33,14,6,3,0,4.28888888889,2.27958425366,4,0,0,6.5,4.5630503582,4,7,0,10,0,3,0,0,2,0,0,0,1,0,2,0,0,17,3,10,0,8,5,7,0,0,3,0,4,0,6,0,0,0,0,1.0258678836,29,5.8524137931,3.96373771603
12709,5,3,11,186,43.7634408602,10,71,35,11,3,0,4.37634408602,2.32455274859,8,5,1,16.9090909091,10.5179893123,6,19,0,24,2,5,0,0,0,0,2,0,0,0,10,0,0,27,10,6,0,21,9,10,1,0,4,4,8,6,12,2,1,0,1,4.32334965162,78,5.87166666667,0
12710,5,4,15,194,44.7422680412,14,74,38,15,3,0,4.47422680412,2.33288179769,8,5,2,12.9333333333,9.78070663205,4,14,0,28,1,5,0,0,0,0,0,0,0,0,8,0,0,29,11,16,0,25,11,9,0,0,8,2,3,3,16,0,2,0,5,5.25166322854,81,5.44234567901,0
12711,5,2,2,45,40.4444444444,1,14,6,1,1,0,4.04444444444,2.04445542377,1,1,1,22.5,22.5,1,9,0,7,0,1,0,0,0,0,2,0,1,0,1,0,0,9,0,2,0,1,1,1,0,0,5,0,0,0,2,0,1,0,0,0.893544523657,13,6.15384615385,0
12712,5,2,13,80,46.25,7,32,18,5,1,0,4.625,2.30231034211,4,1,0,6.15384615385,6.93759162208,4,10,0,9,1,1,0,0,0,0,1,0,1,0,5,0,0,16,7,1,0,4,3,4,0,0,1,2,0,1,7,0,1,0,1,1.27143014568,40,6.7365,3.6445353282
12713,5,2,13,120,42.0833333333,6,35,19,4,1,0,4.20833333333,1.97843768825,5,0,0,9.23076923077,3.59815863493,6,8,0,19,1,0,0,0,0,0,0,0,3,0,7,0,0,17,12,1,0,15,10,3,0,0,2,0,0,6,9,0,1,0,0,2.543680737,53,5.11264150943,5.94560657405
12714,5,0,3,38,38.9473684211,4,11,4,2,0,0,3.89473684211,2.03734689273,2,1,0,12.6666666667,8.99382504215,3,6,0,4,0,0,0,0,0,0,1,0,0,0,5,0,0,4,0,2,0,4,0,1,0,0,4,0,0,3,1,0,0,0,0,0.764798940319,12,6.56916666667,0
12715,5,3,13,164,43.9024390244,9,65,31,11,3,0,4.39024390244,2.26608008653,9,3,0,12.6153846154,6.87848889419,7,26,0,23,1,4,0,0,1,0,1,0,0,0,5,0,0,26,6,11,0,14,3,7,0,0,13,0,2,4,7,0,0,0,3,3.2353686439,63,5.90507936508,0.537385632941
12716,5,2,5,98,41.1224489796,13,31,14,2,0,0,4.11224489796,1.86051014543,4,3,1,19.6,13.2151428293,4,9,0,18,0,2,0,0,0,0,0,0,2,0,3,3,0,21,1,6,0,9,2,4,0,0,9,1,2,1,3,0,0,0,1,2.13863501574,30,5.50933333333,0.403039224706
12717,5,0,7,66,45.1515151515,4,25,14,5,0,0,4.51515151515,2.11400039475,3,0,0,9.42857142857,4.43547848465,1,10,1,11,2,0,0,0,0,0,1,0,0,0,5,1,0,11,3,2,0,2,0,3,0,0,4,2,1,2,4,0,0,0,0,1.24799880096,20,6.1965,0.403039224706
12718,5,1,3,41,39.2682926829,5,17,4,1,0,0,3.92682926829,1.87603629899,2,1,0,13.6666666667,10.0774776386,4,5,0,3,0,1,0,0,0,0,0,0,1,0,2,0,0,7,4,4,0,2,2,0,0,0,3,0,1,0,3,0,1,0,0,0.930235112067,11,5.33909090909,1.98186885802
12719,5,2,5,79,43.5443037975,6,34,15,4,1,0,4.35443037975,2.1485712288,4,2,1,15.8,10.7591821251,1,10,0,11,0,0,0,0,0,0,0,0,0,0,5,0,0,15,6,4,0,4,7,1,0,0,3,0,1,1,6,1,0,0,3,1.73357726748,27,5.40037037037,3.96373771603
12720,5,2,6,87,46.5517241379,4,32,19,8,1,0,4.65517241379,2.39586652871,5,1,0,14.5,7.58836829189,6,9,0,6,2,3,0,0,0,0,0,0,0,0,5,1,0,12,6,1,0,6,4,4,0,0,3,0,5,0,7,0,3,0,1,0.914680638886,35,5.24685714286,3.96373771603
12721,5,2,9,80,51.125,11,38,19,12,2,0,5.1125,2.53578814553,4,1,0,9.11111111111,6.80595236938,9,6,0,9,0,2,0,1,1,0,0,0,1,0,4,2,0,11,6,10,0,3,5,0,0,0,11,3,1,0,0,0,0,0,0,0.656838121343,30,5.35866666667,2.97280328703
12722,5,2,10,122,44.0983606557,7,51,14,6,2,0,4.40983606557,1.99898361927,6,0,0,12.3,5.95063021872,3,11,0,16,3,5,0,1,0,0,1,0,1,0,4,0,0,15,9,4,0,12,6,7,0,0,9,0,2,3,2,0,1,0,2,1.35487095542,65,5.46323076923,0
12723,5,2,10,73,43.8356164384,3,29,10,3,0,0,4.38356164384,1.99046433016,3,0,0,7.3,6.05061980296,4,14,1,10,0,0,0,0,0,0,0,0,0,0,3,0,0,13,2,6,0,3,0,5,0,0,6,4,0,0,5,0,0,0,0,1.42792820462,33,5.84575757576,0
12724,5,2,7,151,43.2450331126,5,56,28,6,2,0,4.32450331126,2.14024817525,5,4,3,21.5714285714,13.6052210866,5,24,0,23,1,1,0,0,0,0,1,0,0,0,9,0,0,30,2,7,0,5,4,6,0,0,7,4,3,3,8,1,1,0,4,4.17490559907,49,6.1406122449,0.537385632941
12725,5,3,10,178,43.5393258427,3,72,24,10,2,0,4.35393258427,2.14014922019,7,5,3,17.8,10.3130984675,8,20,0,22,1,6,0,0,0,0,0,0,2,0,8,0,0,37,9,3,0,10,8,9,0,0,15,6,4,1,0,2,1,0,2,4.0003240564,66,5.44075757576,0
12726,5,0,1,22,35.9090909091,0,6,2,0,0,0,3.59090909091,1.79042668256,1,1,0,22.0,0.0,0,4,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.526015045649,8,5.07,0.134346408235
12727,5,2,9,149,44.0939597315,4,58,26,3,0,0,4.40939597315,1.8852680031,7,5,2,16.5555555556,9.88951308891,5,17,0,21,3,4,0,0,0,0,0,0,1,0,2,1,0,24,9,2,0,13,7,11,0,0,12,2,2,1,3,0,1,0,3,1.73927612701,70,5.55571428571,0.403039224706
12728,5,2,9,111,42.0720720721,6,36,18,7,2,0,4.20720720721,2.23247566257,6,1,0,12.3333333333,5.71547606649,3,10,0,14,0,2,0,0,0,0,0,0,0,0,5,0,0,17,5,4,0,15,4,11,0,0,9,3,2,0,8,0,0,0,3,1.88311228824,41,5.7056097561,3.96373771603
12729,5,4,40,240,46.5416666667,19,106,57,21,3,0,4.65416666667,2.34145453607,11,4,1,6.05,7.77801388531,12,30,0,27,2,7,0,0,1,0,0,0,0,0,13,0,0,52,15,21,0,11,12,10,0,0,8,6,4,3,7,0,0,0,2,3.98570347966,84,6.10071428571,7.60827304424
12730,5,2,7,99,44.2424242424,3,31,19,11,4,0,4.42424242424,2.55187369774,4,1,1,14.1428571429,10.9990723171,5,15,0,11,2,1,0,0,0,0,0,0,1,0,3,1,0,24,4,3,0,7,5,4,0,0,6,0,2,0,3,1,0,0,0,1.32197166534,36,6.09305555556,3.37584251173
12731,5,1,3,32,44.6875,1,14,7,2,2,0,4.46875,2.73548220671,2,1,0,10.6666666667,8.57645355351,0,4,0,6,0,1,0,0,0,0,0,0,1,0,3,0,0,7,0,1,0,1,1,1,0,0,2,2,1,0,0,0,0,0,0,0.995374923489,8,5.13875,0
12732,5,2,6,67,42.2388059701,1,23,8,3,0,0,4.22388059701,1.98342293296,5,1,0,11.1666666667,5.63964143856,4,9,0,7,1,2,0,0,0,0,0,0,1,0,5,0,0,15,1,0,0,3,3,2,0,0,5,3,0,0,2,1,0,0,0,1.50882812409,28,5.87928571429,0
12733,5,2,6,66,42.4242424242,1,28,7,0,0,0,4.24242424242,1.75464750842,4,0,0,11.0,6.02771377334,3,5,0,9,3,0,0,0,0,0,1,0,1,0,2,0,0,11,2,0,0,7,2,4,0,0,8,1,0,1,0,0,0,0,3,1.04631474191,29,5.45620689655,0
12734,5,1,2,47,46.3829787234,3,21,12,3,1,0,4.63829787234,2.24988436336,1,1,1,23.5,23.5,3,2,1,6,0,3,0,0,0,0,0,0,0,0,2,0,0,8,3,1,0,3,1,2,0,0,6,1,0,0,3,0,0,0,0,0.949611977754,18,5.70277777778,0
12735,5,2,11,158,41.8987341772,9,54,26,9,2,0,4.18987341772,2.26901560837,9,1,1,14.5454545455,7.02416137167,5,16,0,19,1,4,0,0,0,0,0,0,2,0,13,0,0,28,7,3,0,18,6,1,0,0,13,2,2,12,6,0,2,0,1,4.7160458728,62,5.87322580645,0.537385632941
12736,5,4,16,273,45.2380952381,13,111,58,19,3,0,4.52380952381,2.19800648156,14,6,2,17.0625,7.90939907642,11,25,2,45,1,4,0,0,1,0,1,0,0,0,15,0,0,31,19,16,0,25,8,20,0,0,11,5,7,5,17,2,2,0,1,4.58494081305,119,5.71201680672,0.671732041176
12737,5,1,7,59,47.9661016949,6,24,19,6,3,1,4.79661016949,2.9052844897,2,0,0,8.42857142857,4.10077145554,2,3,0,11,0,1,0,0,0,0,0,0,1,0,4,0,0,12,3,6,0,3,6,2,0,0,1,1,0,0,7,0,0,0,0,1.12550917495,21,6.33761904762,5.94560657405
12738,5,3,12,184,46.1956521739,8,72,43,19,5,0,4.61956521739,2.5557922699,11,5,1,15.6666666667,6.2093120034,6,34,1,25,2,1,0,0,2,0,2,0,1,0,9,0,0,47,7,4,0,3,3,4,0,0,8,2,6,2,8,4,0,0,6,3.83626430485,63,6.29301587302,0.806078449411
12739,5,2,7,88,42.6136363636,4,33,15,5,0,0,4.26136363636,2.21018706329,4,1,1,12.5714285714,7.81677944017,3,8,0,12,1,1,0,0,0,0,2,0,0,0,8,0,0,12,4,5,0,6,4,5,0,0,3,5,0,1,7,0,0,0,1,1.58741466142,30,6.07433333333,2.97280328703
12740,5,2,7,132,47.0454545455,10,60,27,9,0,0,4.70454545455,2.12127945103,6,6,2,19.0,8.5188865805,5,11,0,20,1,3,0,0,0,0,0,0,1,0,7,0,0,19,7,10,0,7,11,6,0,0,13,2,1,2,2,1,0,0,2,1.8089774515,55,6.12109090909,2.97280328703
12741,5,3,11,204,42.5490196078,20,79,31,11,2,0,4.25490196078,2.19576966548,9,6,3,18.9090909091,8.83643845834,5,23,0,27,1,5,0,0,0,0,2,0,1,0,15,1,0,25,10,8,0,21,8,12,0,0,3,2,1,11,17,1,1,0,4,4.27618636619,86,5.39872093023,0
12742,5,2,5,104,42.9807692308,3,40,18,9,2,1,4.29807692308,2.40904367156,4,2,2,20.8,14.4554487997,4,15,1,18,1,2,0,0,0,0,0,0,1,0,5,0,0,23,4,4,0,5,4,1,0,0,5,2,2,2,2,0,0,0,2,2.78058768756,35,6.05971428571,0
12743,5,3,8,135,43.1111111111,3,45,19,6,0,0,4.31111111111,1.94884836512,6,3,2,16.875,10.0553157583,2,15,0,14,2,3,0,0,1,0,4,0,1,0,6,2,0,21,9,4,0,9,4,6,0,0,4,1,3,5,9,1,2,0,4,2.73032623375,60,5.53133333333,0.537385632941
12744,5,1,3,147,40.4081632653,6,41,13,8,2,0,4.04081632653,1.99615229544,3,3,2,49.0,22.4499443206,10,3,1,13,3,4,0,0,0,0,2,0,1,0,6,0,0,17,4,5,0,22,9,11,1,0,16,1,3,2,5,3,1,0,0,4.21354189032,60,5.11766666667,6.93654100306
12745,5,3,9,116,45.9482758621,10,48,27,10,2,0,4.59482758621,2.39193735659,4,2,1,12.8888888889,9.17053790309,9,11,0,5,2,3,0,0,1,0,0,0,2,0,9,0,0,20,7,6,1,6,7,4,0,0,11,4,2,0,1,0,0,0,2,2.35795777238,42,5.52738095238,0
12746,5,0,10,154,44.7402597403,17,64,30,9,2,1,4.47402597403,2.29577062673,9,3,0,15.4,6.34350061086,5,19,0,23,0,2,0,0,2,0,3,0,0,0,6,1,0,24,8,20,0,12,5,7,0,0,6,2,2,6,8,0,0,0,3,4.24934831044,59,5.51593220339,0
12747,5,3,7,126,46.1904761905,3,57,28,11,2,0,4.61904761905,2.42274932375,5,4,2,18.0,10.5559732582,6,13,0,18,0,3,0,0,0,0,0,0,0,0,8,0,0,22,4,3,0,11,4,6,0,0,11,3,2,2,5,2,0,0,1,1.6800543374,49,5.75285714286,0
12748,5,2,11,98,43.1632653061,4,35,17,7,1,1,4.31632653061,2.30014315456,5,1,0,8.90909090909,7.78640476559,3,13,3,13,0,1,0,0,1,0,3,0,0,0,3,0,0,27,5,4,0,3,2,2,0,0,1,1,2,2,8,0,0,0,4,2.62743529882,32,6.6378125,0.671732041176
12749,5,4,10,182,44.3956043956,3,72,36,14,2,0,4.43956043956,2.30401423035,7,5,3,18.2,10.7777548682,6,31,0,34,1,3,0,1,0,0,0,0,2,0,7,0,0,38,7,7,0,8,3,5,0,0,10,5,3,1,8,0,1,0,0,3.16087744038,60,5.7315,0.403039224706
12750,5,2,6,98,48.2653061224,11,47,23,8,0,0,4.82653061224,2.13959004747,5,3,1,16.3333333333,8.51795489279,7,9,0,9,0,1,0,0,0,0,0,0,0,0,3,0,0,20,5,13,0,5,4,2,0,0,8,4,2,1,1,0,1,0,4,1.2113439652,37,5.64837837838,3.96373771603
12751,5,2,9,141,40.2836879433,5,45,13,6,1,0,4.02836879433,1.97101591793,7,2,1,15.6666666667,8.0,7,15,0,13,2,5,0,0,0,0,0,0,0,0,11,0,0,20,3,1,0,18,4,5,0,0,9,1,0,1,10,0,1,0,10,2.15121479921,54,5.60666666667,0
12752,5,1,8,76,39.7368421053,4,25,5,0,0,0,3.97368421053,1.54033489182,4,0,0,9.5,5.09901951359,3,7,1,10,1,1,0,0,0,0,0,0,1,0,2,0,0,7,3,1,0,11,0,6,0,0,1,0,1,5,9,2,1,0,0,0.822050124415,33,5.20909090909,0.403039224706
12753,5,3,12,183,43.6612021858,2,70,27,8,3,0,4.36612021858,1.9951451314,9,4,2,15.25,7.83289005838,7,26,0,28,1,4,0,0,0,0,3,0,0,0,10,0,0,34,8,2,0,14,5,5,0,0,3,1,0,7,15,2,0,0,7,2.57239071335,86,5.51895348837,0.940424857647
12754,5,1,4,27,47.7777777778,5,10,9,3,0,0,4.77777777778,2.60669748818,1,0,0,6.75,4.43705983732,2,4,0,3,0,0,0,0,0,0,1,0,0,0,8,0,0,4,0,1,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0.439173310375,7,7.10857142857,0.403039224706
12755,5,3,6,147,42.6530612245,5,50,19,6,1,0,4.26530612245,1.8257163376,5,5,2,24.5,12.6852933221,7,21,0,23,0,3,0,0,0,0,2,0,1,0,6,0,0,19,8,5,0,12,4,5,0,0,9,1,3,5,5,1,1,0,6,1.68471913821,67,5.16880597015,0.403039224706
12756,5,1,7,108,39.6296296296,8,40,8,1,0,0,3.96296296296,1.63447625683,5,3,1,15.4285714286,9.69325454496,8,10,0,12,0,1,0,0,1,0,0,0,0,0,2,0,0,15,4,13,0,16,4,3,0,0,2,1,1,8,10,0,1,0,0,1.62959245608,37,4.84351351351,0
12757,5,2,7,52,48.2692307692,4,20,14,9,2,0,4.82692307692,2.66216154138,2,0,0,7.42857142857,3.69776545873,4,4,0,7,0,3,0,0,0,0,1,0,0,0,2,0,0,13,2,3,0,2,0,0,0,0,1,3,0,3,3,0,0,0,0,0.722401912506,15,5.76666666667,0.26869281647
12758,5,1,2,25,39.2,0,7,3,0,0,0,3.92,1.82391520271,1,1,0,12.5,12.5,2,3,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,1,0.350332016747,7,6.43,2.11621526625
12759,5,2,13,176,45.1136363636,22,75,34,15,3,0,4.51136363636,2.42837661556,8,6,1,13.7692307692,9.48808034531,6,18,0,32,0,3,0,0,1,0,1,0,1,0,10,0,0,27,12,15,0,5,7,10,0,0,9,13,1,0,5,1,0,0,3,3.72373750106,57,5.75947368421,6.93654100306
12760,5,3,11,152,43.75,8,56,24,6,4,0,4.375,2.10899210101,9,2,1,13.8181818182,6.84660741228,5,12,1,19,0,4,0,0,2,0,0,0,1,0,9,1,0,21,10,7,1,10,12,10,0,0,7,0,1,3,10,1,0,0,3,2.10966712099,60,5.55916666667,11.437664352
12761,5,2,7,121,47.1074380165,5,52,22,13,3,0,4.71074380165,2.45097945228,5,2,2,17.2857142857,12.9803619333,8,10,1,16,0,2,0,0,1,0,0,0,1,0,11,0,0,22,2,4,0,5,3,11,0,0,2,3,1,2,14,0,2,0,1,2.51844421131,51,5.95960784314,0
12762,5,1,6,118,41.0169491525,7,40,12,3,0,0,4.10169491525,1.79453029594,5,3,1,19.6666666667,15.9756759551,4,11,0,19,3,4,0,0,0,0,0,0,0,0,2,1,0,19,3,8,0,9,6,5,1,1,3,5,1,2,7,0,0,0,0,2.92982396765,46,5.73782608696,0
12763,5,2,4,81,45.8024691358,6,33,18,8,3,0,4.58024691358,2.63564127648,3,2,1,20.25,17.1227188262,5,12,2,11,1,2,0,0,0,0,1,0,1,0,4,1,0,15,5,2,0,5,0,0,0,0,0,2,2,3,4,0,0,0,0,1.63510058199,24,7.09125,0.26869281647
12764,5,3,8,156,46.858974359,2,59,35,16,3,0,4.6858974359,2.43311691028,7,4,2,19.5,12.6984250992,10,11,0,18,3,6,0,0,1,0,2,0,1,0,10,1,0,23,13,1,0,12,9,8,0,0,11,1,2,1,2,0,1,0,3,1.39778536305,71,5.49197183099,4.95467214504
12765,5,3,14,86,53.023255814,13,45,25,13,1,0,5.3023255814,2.40621629971,4,0,0,6.14285714286,5.98637909707,3,6,0,10,0,1,0,0,0,0,0,0,0,0,5,0,0,17,4,12,0,3,3,6,0,0,3,1,2,0,9,0,0,0,1,1.00540862491,34,6.29529411765,0.26869281647
12766,5,3,11,187,45.7219251337,21,74,38,17,3,0,4.57219251337,2.37117025809,10,4,2,17.0909090909,6.99940965633,10,23,0,15,4,4,0,0,1,0,1,0,1,0,10,0,0,26,11,22,0,10,9,13,0,0,7,10,1,2,10,0,0,0,3,3.89637546183,63,5.77841269841,0.671732041176
12767,5,1,4,43,46.0465116279,2,18,8,4,1,0,4.60465116279,2.32111975116,3,0,0,10.75,6.37867541109,3,4,0,4,0,0,0,0,0,0,0,0,1,0,4,0,0,10,4,0,0,2,2,2,0,0,1,1,1,1,2,0,0,0,1,0.594597161974,17,6.57529411765,1.98186885802
12768,5,2,8,96,39.8958333333,1,33,14,3,0,0,3.98958333333,2.01308766074,6,0,0,12.0,5.38516480713,2,12,0,10,0,2,0,0,0,0,0,0,1,0,6,0,0,11,5,1,0,12,4,6,0,0,8,4,0,0,7,0,0,0,4,2.03796587194,33,4.96454545455,3.96373771603
12769,5,2,7,100,44.5,5,40,20,11,0,0,4.45,2.39264445222,5,3,1,14.2857142857,8.15412753876,4,11,0,12,1,1,0,0,0,0,0,0,0,0,3,0,0,18,2,6,0,10,4,4,1,0,6,2,0,0,10,1,0,0,4,1.86375195212,38,6.43342105263,0
12770,5,3,8,153,43.660130719,5,58,28,6,1,0,4.3660130719,2.05116024287,6,4,4,19.125,12.5243512806,5,14,1,18,4,4,0,0,0,0,0,0,0,0,14,0,0,17,7,2,0,19,6,9,0,0,10,6,0,1,10,1,0,0,1,2.33802469573,61,6.09475409836,0.537385632941
12771,5,1,4,70,44.4285714286,4,31,14,5,2,0,4.44285714286,2.39344342498,3,2,1,17.5,11.1915146428,2,4,2,10,0,4,0,0,0,0,0,0,0,0,3,0,0,13,4,3,0,3,6,3,0,0,5,2,1,2,1,0,0,0,1,1.4789183364,23,5.55739130435,0
