id,set,human_score,sentence_count,word_count,avg_word_length,misspell_words,char_4,char_6,char_8,char_10,char_12,mean_char,std_char,word_10,word_18,word_25,mean_word,std_word,pos_conj,pos_misc,pos_adj,pos_noun,pos_prep,pos_adv,pos_vrb,pos_wh,beauty_score,vocabulory_score,maturity_score,bag_of_words_score
6778,3,1,6,79,47.4683544304,8,36,21,4,3,2,4.74683544304,2.52915489296,3,2,0,13.3333333333,8.15815883368,13,0,0,12,1,1,5,1,1.00842704437,30,6.82433333333,1.22332308443
6779,3,3,14,176,45.5681818182,16,69,39,10,2,0,4.55681818182,2.29960470911,9,4,0,12.5714285714,5.72855361593,31,1,8,28,2,4,10,2,3.24257744366,76,5.73157894737,4.72583586809
6780,3,3,11,164,40.8536585366,8,59,26,7,1,1,4.08536585366,2.16894545925,7,5,1,14.9090909091,8.80552043224,33,2,6,34,9,7,17,2,7.86627590735,60,5.76066666667,2.85625766607
6781,3,2,12,199,44.0201005025,15,77,43,12,3,0,4.40201005025,2.32231075707,9,4,1,16.6666666667,10.8423039782,30,2,2,22,9,2,14,4,3.44395959064,72,5.89708333333,2.85625766607
6782,3,0,3,62,39.6774193548,1,21,11,0,0,0,3.96774193548,1.88146909757,2,2,2,20.6666666667,14.6135401445,22,0,2,12,3,4,10,3,1.2853118121,24,6.08666666667,0.917492313324
6783,3,2,6,121,41.4049586777,6,47,19,5,2,0,4.14049586777,2.18443656017,5,3,1,20.1666666667,13.2340050207,19,0,2,24,1,1,4,0,4.63000586554,45,6.03622222222,1.22332308443
6784,3,1,4,66,40.9090909091,3,21,9,3,0,0,4.09090909091,2.18897427843,3,2,1,16.5,10.0623058987,19,0,3,10,4,3,7,1,1.06760137837,20,5.4815,1.90417177738
6785,3,1,2,54,41.2962962963,1,20,6,1,0,0,4.12962962963,1.91366778427,1,1,1,27.0,27.0,18,1,2,19,2,1,8,1,0.870070660778,24,5.34541666667,0
6786,3,1,10,191,44.9214659686,12,77,44,16,4,0,4.49214659686,2.49392759349,9,7,0,19.2,7.37292343647,28,3,8,21,7,6,11,1,6.13386101252,63,6.21666666667,0
6787,3,2,7,99,41.4141414141,1,36,6,1,1,0,4.14141414141,1.67825286345,6,2,0,14.1428571429,6.59931969283,34,0,6,21,7,6,15,2,2.02831160133,48,5.50354166667,0
6788,3,1,5,77,42.3376623377,2,30,11,2,0,0,4.23376623377,1.95943133464,3,3,1,15.4,11.0381157812,13,2,2,8,8,2,11,1,0.90494242391,32,5.2309375,4.76042944345
6789,3,3,7,140,41.5,6,44,19,8,0,0,4.15,2.06347126684,6,3,2,20.0,11.880355935,25,0,4,18,8,1,10,3,1.37610375303,52,5.51230769231,0
6790,3,2,5,95,46.6315789474,6,45,18,5,0,0,4.66315789474,1.96571965229,4,2,1,19.0,14.5602197786,16,2,4,17,2,3,7,0,0.965708070964,34,6.22558823529,0
6791,3,2,12,155,41.935483871,11,53,30,6,1,0,4.1935483871,2.2188588801,10,1,0,13.0833333333,5.55965126804,28,1,4,17,6,1,13,1,3.1513826546,49,5.93040816327,0
6792,3,2,6,112,42.6785714286,5,42,22,4,0,0,4.26785714286,2.16849739506,5,4,1,18.6666666667,9.84321537349,23,0,3,16,2,1,8,1,2.57766969725,41,6.21707317073,0
6793,3,1,3,47,45.7446808511,2,19,10,1,0,0,4.57446808511,1.94203703958,2,2,0,15.6666666667,11.0855260989,9,0,2,7,0,1,5,0,0.468352340588,15,6.36933333333,1.90417177738
6794,3,3,3,69,42.8985507246,4,25,13,3,1,0,4.28985507246,2.20361634108,2,2,1,23.0,11.0453610172,9,0,4,7,3,1,6,1,1.30970727999,22,5.67318181818,2.8216640907
6795,3,1,4,62,42.4193548387,4,24,13,2,1,0,4.24193548387,2.22272527945,3,1,1,15.75,10.3531396204,19,0,0,14,2,0,7,1,1.53209868599,23,5.8852173913,0.611661542216
6796,3,1,5,36,49.7222222222,1,18,13,2,0,0,4.97222222222,2.34808263558,2,0,0,7.2,7.33212111193,12,2,2,10,1,1,4,0,0.709906558869,12,5.82083333333,0
6797,3,2,5,64,46.25,2,26,18,0,0,0,4.625,2.003964325,3,1,0,12.8,7.83326241103,8,1,1,5,3,1,5,0,1.06446932313,24,6.31208333333,4.42000509698
6798,3,3,8,178,44.8314606742,4,71,33,8,4,1,4.48314606742,2.22523970422,8,6,2,22.25,7.41198354019,35,0,4,25,5,10,10,5,1.47762422192,76,6.52723684211,2.75247693997
6799,3,3,5,50,40.0,3,16,9,2,0,0,4.0,2.11891385346,3,0,0,10.0,3.74165738677,14,2,2,10,6,2,11,1,1.12360797458,17,5.62294117647,2.85625766607
6800,3,3,11,146,41.7123287671,13,56,26,5,1,0,4.17123287671,2.19202186322,6,2,2,13.4545454545,9.00871937588,29,1,3,23,5,3,17,1,5.47438496388,32,6.2371875,3.80834355476
6801,3,1,4,43,39.7674418605,0,12,7,0,0,0,3.97674418605,1.77935745617,3,1,0,10.75,7.42882897905,18,0,4,12,2,1,2,1,0.547159334936,15,5.912,0
6802,3,2,9,126,43.1746031746,11,46,25,6,1,0,4.31746031746,2.26504143415,5,3,2,14.0,12.3648246607,15,1,0,9,2,0,5,0,2.85674100059,41,6.1456097561,0
6803,3,2,10,90,44.6666666667,11,33,18,3,1,0,4.46666666667,2.20418396834,4,0,0,9.5,4.31856457634,14,0,2,8,3,1,3,1,2.80072296291,37,5.37945945946,1.90417177738
6804,3,3,8,158,49.1772151899,10,76,41,19,5,0,4.91772151899,2.625124055,6,4,3,19.875,10.8217085065,22,0,7,15,4,3,7,0,1.99216656518,62,6.51112903226,0
6805,3,3,11,207,41.1594202899,1,79,34,4,0,0,4.11594202899,2.03037300043,10,4,3,18.8181818182,9.98014557936,81,1,23,44,13,4,24,3,3.47615931592,78,5.39974358974,0
6806,3,2,7,114,43.8596491228,8,42,24,4,3,0,4.38596491228,2.26754232061,6,3,1,16.4285714286,8.48287590817,12,0,1,7,2,1,2,1,1.54877617001,40,5.639,0
6807,3,1,4,84,39.5238095238,2,26,11,1,1,0,3.95238095238,1.96293830593,2,2,2,21.0,17.2916164658,28,2,3,17,11,4,14,2,1.20903586934,26,6.32846153846,4.76042944345
6808,3,1,9,128,44.53125,4,52,32,7,1,0,4.453125,2.29980956076,6,2,0,14.2222222222,7.48001452431,36,1,4,23,9,5,20,2,1.92779822071,53,6.13603773585,1.22332308443
6809,3,3,9,145,45.2413793103,5,60,38,11,5,0,4.52413793103,2.56872957851,6,2,1,16.1111111111,11.4060845794,31,1,6,23,14,8,23,4,2.15796118354,40,5.864,0
6810,3,3,7,141,48.085106383,10,63,44,17,7,3,4.8085106383,2.91036299557,6,5,2,20.2857142857,10.4021190934,16,0,2,16,1,0,2,1,4.00754638616,47,6.51170212766,1.52915385554
6811,3,3,10,212,45.2830188679,15,83,54,11,1,0,4.52830188679,2.31298640452,9,7,1,21.4,11.1013512691,7,0,1,5,0,1,2,1,4.81918837568,64,5.84890625,1.83498462665
6812,3,1,3,63,39.6825396825,7,14,11,4,2,1,3.96825396825,2.4949513795,2,1,1,21.0,18.4932420089,0,0,0,0,0,0,0,0,0.825585361288,14,5.42214285714,1.90417177738
6813,3,1,5,87,45.5172413793,5,35,22,3,0,0,4.55172413793,2.19279274352,4,2,1,17.6,14.1364776377,2,0,0,1,3,1,4,0,1.21545382284,34,5.93617647059,0
6814,3,2,6,99,42.8282828283,7,40,15,2,0,0,4.28282828283,1.97453380724,4,3,1,16.8333333333,12.0749971245,13,2,6,25,3,1,7,0,3.12424914336,53,5.43396226415,0
6815,3,2,12,169,43.550295858,7,59,36,8,2,0,4.3550295858,2.25818382678,8,3,2,14.25,8.80459160514,24,1,3,18,8,4,9,0,2.73200670234,58,6.0274137931,0
6816,3,3,11,160,44.9375,9,62,35,5,2,1,4.49375,2.26262183035,7,4,2,14.8181818182,10.0346507102,36,1,7,30,8,2,11,2,2.46117626339,55,5.60981818182,5.03166663919
6817,3,1,5,86,39.7674418605,5,29,12,3,0,0,3.97674418605,2.1253469983,3,2,2,17.4,14.8808601902,25,1,2,12,4,2,7,0,2.30388219059,32,4.87125,0
6818,3,3,7,160,44.0,7,66,31,5,2,0,4.4,2.17533341621,5,5,4,23.0,13.5646599663,25,0,2,16,5,3,8,0,2.73014849226,57,5.86701754386,1.22332308443
6819,3,1,6,52,37.8846153846,1,15,6,0,0,0,3.78846153846,1.78596421436,2,0,0,8.66666666667,2.98142397,16,0,4,17,4,2,7,0,0.772037760704,15,5.78466666667,0
6820,3,1,5,62,40.6451612903,6,21,11,2,1,0,4.06451612903,2.28229800602,4,1,0,12.4,6.71118469423,12,0,0,7,3,1,4,0,2.43755202783,17,5.76470588235,0.611661542216
6821,3,1,3,35,40.2857142857,3,9,6,2,0,0,4.02857142857,2.24244764233,2,1,0,11.6666666667,9.39266853574,7,0,3,4,3,0,4,2,0.557092292281,11,6.06818181818,0
6822,3,3,15,206,42.8640776699,16,81,30,12,5,1,4.28640776699,2.24597411291,10,2,1,13.9333333333,6.7967312405,21,1,4,13,7,2,7,0,4.92266636471,80,5.251125,0
6823,3,1,5,58,43.4482758621,4,23,13,5,1,0,4.34482758621,2.41742014246,3,1,0,11.6,6.94550214167,24,2,2,16,6,3,6,0,1.02005921399,17,5.72470588235,0
6824,3,1,3,47,44.0425531915,1,16,11,2,0,0,4.40425531915,2.18353099029,2,1,1,15.6666666667,14.5220139405,18,0,1,15,2,3,6,1,0.463472834897,19,6.04578947368,0.611661542216
6825,3,3,7,135,43.6296296296,13,50,30,8,1,1,4.36296296296,2.27447683802,5,4,2,19.2857142857,11.8528391501,31,1,5,19,2,7,5,1,2.11328087205,44,6.27068181818,5.98375252788
6826,3,2,6,117,41.452991453,3,43,18,5,0,0,4.1452991453,2.01402392405,5,4,2,19.5,11.2952792499,29,2,3,28,6,5,11,0,4.02184012802,45,5.82355555556,4.76042944345
6827,3,2,6,85,40.5882352941,6,33,8,4,0,0,4.05882352941,2.04329881026,2,2,1,14.1666666667,13.8132384167,15,1,2,12,5,2,5,0,2.37792754749,31,5.39290322581,0
6828,3,1,6,60,42.0,2,19,12,2,1,0,4.2,2.2231448179,1,1,0,10.1666666667,7.08088192875,13,0,0,10,1,0,2,0,2.01017892168,17,6.91941176471,2.8216640907
6829,3,1,5,67,41.4925373134,1,19,11,1,0,0,4.14925373134,1.87692310544,3,1,1,13.4,10.1311401135,14,0,2,9,3,2,4,0,1.09290533766,30,5.183,0
6830,3,2,5,122,45.8196721311,7,59,21,8,2,0,4.58196721311,2.27396389606,5,4,2,24.4,8.73155198118,20,1,6,25,4,2,10,1,1.88395889112,57,5.67964912281,2.85625766607
6831,3,3,10,204,41.7647058824,11,75,30,7,3,0,4.17647058824,2.15832339923,7,5,3,20.6,12.8623481527,36,1,8,17,9,9,20,6,6.96102848519,76,5.70026315789,0
6832,3,2,6,83,43.9759036145,2,35,14,2,0,0,4.39759036145,1.84747526493,4,1,1,13.8333333333,8.57159391375,20,2,2,17,6,6,8,0,0.860978947716,31,6.23387096774,0.917492313324
6833,3,1,8,78,37.5641025641,4,25,7,1,1,0,3.75641025641,1.94192231334,2,1,0,9.75,6.79613860953,22,0,5,16,3,1,7,1,1.62014705722,26,5.98461538462,1.90417177738
6834,3,1,5,63,41.4285714286,4,22,7,1,0,0,4.14285714286,1.66420709452,4,1,0,12.6,6.8,27,1,3,21,3,2,6,1,1.25555035274,30,5.46433333333,1.90417177738
6835,3,1,5,39,36.1538461538,1,11,3,1,0,0,3.61538461538,1.92784833176,1,0,0,7.8,4.35430821142,13,0,5,10,3,2,6,0,0.928135162894,12,6.16166666667,0
6836,3,2,7,130,40.4615384615,5,37,21,2,0,0,4.04615384615,1.87129080543,5,4,2,18.5714285714,10.2519286389,39,0,5,23,8,5,16,2,1.93698524692,42,5.41452380952,0
6837,3,1,8,104,43.0769230769,3,42,21,3,0,0,4.30769230769,2.16358621332,6,1,0,13.0,5.76628129734,43,1,3,25,4,6,14,1,2.31118162995,32,6.1565625,1.22332308443
6838,3,2,11,177,42.7683615819,7,76,27,4,0,0,4.27683615819,1.87603763447,9,3,2,16.1818181818,9.84256232177,53,0,11,47,2,16,20,5,2.67097331055,68,5.80955882353,4.72583586809
6839,3,1,4,85,37.2941176471,5,22,8,3,0,0,3.72941176471,1.74838861387,3,2,1,21.25,19.3826597762,22,3,3,16,6,2,7,1,1.47041002452,29,4.97724137931,0
6840,3,2,8,141,39.0070921986,8,42,18,1,0,0,3.90070921986,1.85281625232,6,3,2,17.625,9.89870572348,49,0,11,29,18,7,23,2,2.66755611446,49,5.26163265306,0
6841,3,1,3,52,46.9230769231,2,23,18,3,0,0,4.69230769231,2.54788233128,2,2,1,17.3333333333,12.4988888395,8,0,0,6,3,1,3,1,0.65565796619,12,6.73333333333,0.611661542216
6842,3,1,7,63,47.1428571429,1,30,17,0,0,0,4.71428571429,1.92963786866,4,0,0,9.0,4.07080195679,18,0,4,19,6,1,15,1,0.626942131329,29,5.96862068966,0.611661542216
6843,3,1,8,126,45.9523809524,11,50,34,14,3,0,4.59523809524,2.60515971542,7,3,1,15.875,9.46622284758,34,0,10,23,4,5,12,1,2.2686401985,39,6.67256410256,0
6844,3,1,7,120,43.8333333333,5,49,26,5,0,0,4.38333333333,2.22356868639,6,3,0,17.1428571429,7.79062754539,33,0,2,20,4,7,9,3,1.66393043954,40,5.82725,1.22332308443
6845,3,3,9,207,41.3526570048,21,74,33,9,0,0,4.13526570048,2.06474399596,8,6,2,23.0,13.6137185711,63,0,5,42,26,11,27,4,3.21067613065,63,5.72095238095,3.80834355476
6846,3,1,7,71,45.0704225352,5,28,9,6,3,0,4.50704225352,2.31067856105,4,1,0,10.1428571429,6.08108475823,6,1,2,5,1,1,3,0,0.787791959364,27,5.48296296296,0
6847,3,1,7,117,38.2051282051,4,34,15,2,0,0,3.82051282051,1.87825755925,6,4,1,16.7142857143,8.54758588666,20,1,7,8,7,4,6,1,2.62860510568,40,5.111,0
6848,3,2,6,108,40.5555555556,6,41,16,4,0,0,4.05555555556,2.0861507429,5,3,3,18.0,10.3440804328,31,0,1,19,5,4,15,4,2.07396582415,28,5.97857142857,0
6849,3,3,11,184,45.597826087,9,81,47,10,2,0,4.5597826087,2.28722084361,9,3,1,16.7272727273,7.88659287065,46,1,8,35,8,9,22,1,2.99519983324,73,6.32287671233,1.83498462665
6850,3,2,7,82,45.1219512195,2,35,20,4,0,0,4.51219512195,2.16734406755,5,0,0,11.7142857143,5.39084636118,27,0,7,19,0,5,10,0,0.777089602216,29,5.99827586207,5.03166663919
6851,3,2,9,110,39.6363636364,8,30,18,7,0,0,3.96363636364,2.17966950078,6,1,1,12.2222222222,6.57905393026,22,1,7,14,11,5,13,1,2.93513732409,42,5.83142857143,4.76042944345
6852,3,3,10,167,43.2934131737,14,62,26,7,1,0,4.32934131737,1.98015185548,8,3,1,16.7,9.88989383158,20,2,4,18,6,5,9,2,4.50694913286,71,5.43732394366,0
6853,3,3,14,156,42.5641025641,6,57,32,5,0,0,4.25641025641,2.05056025349,10,0,0,11.2857142857,4.60478898894,30,1,8,29,10,5,21,2,3.30260591579,50,5.7144,7.61668710952
6854,3,2,10,144,50.2777777778,11,66,48,21,4,0,5.02777777778,2.6363368431,7,3,1,14.4,7.56571212775,26,0,9,25,14,5,19,1,1.98751622134,48,6.03083333333,9.45167173617
6855,3,2,5,78,44.7435897436,0,30,13,6,3,0,4.47435897436,2.25471718487,4,2,1,15.6,9.8914104151,26,0,6,20,4,2,10,7,0.651622093573,38,5.31210526316,0
6856,3,1,7,69,38.4057971014,1,20,8,1,0,0,3.84057971014,1.82807507573,3,1,0,9.85714285714,6.44600809867,24,3,4,19,2,0,7,0,1.42555177057,21,6.2119047619,0
6857,3,2,6,160,46.25,6,71,44,13,4,0,4.625,2.55443873144,5,4,3,26.6666666667,19.4050394371,30,0,4,19,7,5,10,0,2.68876032116,51,5.98294117647,7.24166918768
6858,3,3,7,114,48.1578947368,7,50,26,16,3,1,4.81578947368,2.59190635918,6,2,2,16.4285714286,9.19405309126,15,0,2,20,2,3,11,1,2.20518966143,42,5.85714285714,4.76042944345
6859,3,2,4,94,40.3191489362,4,30,11,4,1,0,4.03191489362,2.01847449935,3,3,3,23.5,14.807092895,24,1,3,13,7,4,9,2,1.63926465386,39,5.27615384615,0
6860,3,2,10,171,37.8947368421,3,48,14,2,0,0,3.78947368421,1.6810729288,7,4,1,17.1,12.6842421926,56,3,6,31,18,18,31,2,4.81765186038,67,5.40582089552,7.61668710952
6861,3,1,6,63,44.4444444444,1,24,19,2,0,0,4.44444444444,2.21998094861,2,1,0,10.5,6.84957419601,18,0,1,13,6,3,10,2,0.815891983425,20,6.742,0.917492313324
6862,3,2,3,56,44.1071428571,3,19,9,3,0,0,4.41071428571,1.91431721238,2,1,1,18.6666666667,15.5205956358,15,0,6,15,2,3,10,3,0.48241773819,30,5.42433333333,2.85625766607
6863,3,3,12,167,42.6946107784,7,61,37,8,0,0,4.26946107784,2.21287885804,8,4,1,14.0,7.87400787401,51,1,8,36,10,7,28,2,4.18681750978,54,5.87685185185,5.98375252788
6864,3,0,2,20,38.0,0,8,1,0,0,0,3.8,1.88064938393,1,1,0,10.0,10.0,6,0,1,9,0,2,2,0,0.483906805122,9,5.93666666667,0
6865,3,2,5,58,37.5862068966,2,19,4,0,0,0,3.75862068966,1.60383689974,2,1,0,11.6,7.4993333037,19,2,1,13,9,0,10,1,1.13199791249,21,5.04666666667,2.85625766607
6866,3,2,6,133,46.3909774436,7,59,32,10,2,1,4.63909774436,2.35918047489,5,5,2,22.1666666667,11.9918954113,11,0,3,5,3,2,4,0,1.57305033784,54,5.7212962963,0.917492313324
6867,3,2,6,73,44.6575342466,2,28,14,5,2,0,4.46575342466,2.30989533061,2,1,1,12.1666666667,10.8844945782,8,0,0,6,4,1,7,2,1.22348095036,24,4.97041666667,0
6868,3,2,9,131,45.1145038168,9,54,28,9,4,1,4.51145038168,2.52789487432,5,3,1,14.5555555556,6.34404552161,21,0,4,12,7,5,15,1,2.39498666597,47,5.45829787234,4.76042944345
6869,3,1,9,139,40.7913669065,7,42,20,6,3,0,4.07913669065,2.21675029221,7,5,0,15.5555555556,7.00969346471,36,0,2,27,9,9,22,3,3.30887831946,50,5.9794,0
6870,3,2,9,101,42.3762376238,1,40,20,1,0,0,4.23762376238,2.00074243645,4,1,0,11.2222222222,5.32870169257,26,0,5,20,4,8,17,1,2.07980765306,29,5.77068965517,1.83498462665
6871,3,2,9,148,41.9594594595,7,53,24,7,2,0,4.19594594595,2.20283918152,7,4,2,16.4444444444,8.92077613852,37,1,4,21,11,2,24,2,1.97826323266,56,5.95857142857,1.22332308443
6872,3,3,11,239,42.9288702929,8,91,45,11,4,1,4.29288702929,2.19194275897,9,8,4,21.7272727273,12.2109556553,86,6,9,69,14,10,29,3,4.1091306508,84,5.91797619048,2.14081539776
6873,3,2,8,132,44.4696969697,11,53,22,5,1,0,4.44696969697,2.04646182822,6,4,1,16.5,8.0311892021,16,0,4,18,11,8,18,3,1.88450444909,60,5.724,4.76042944345
6874,3,2,7,69,42.1739130435,0,26,6,3,1,0,4.21739130435,1.9768480945,4,0,0,9.85714285714,4.32364170012,23,2,1,15,6,3,12,1,1.18705169659,34,5.19117647059,0
6875,3,1,4,66,45.7575757576,1,20,14,8,3,0,4.57575757576,2.48726359409,2,2,1,16.5,12.816005618,12,0,5,7,2,1,5,0,0.843300709937,31,5.7735483871,0
6876,3,2,6,108,40.6481481481,3,39,15,3,0,0,4.06481481481,1.93961720931,5,2,1,18.0,11.8180652675,33,1,6,23,11,7,20,5,2.22323127586,41,5.64317073171,2.85625766607
6877,3,2,10,172,46.511627907,18,80,38,9,3,0,4.6511627907,2.22829986255,9,5,1,17.2,8.02246844805,46,1,8,37,7,0,27,1,2.09029128506,54,6.11703703704,0
6878,3,2,5,108,41.2037037037,8,37,15,6,1,0,4.12037037037,2.12117756307,4,2,2,21.6,14.9612833674,15,1,3,10,7,0,9,0,1.65799014608,35,5.44971428571,3.80834355476
6879,3,3,8,122,39.6721311475,7,31,18,8,1,0,3.96721311475,2.17397995927,5,3,1,15.25,9.21615429558,30,2,2,17,11,5,14,3,1.90290449144,43,5.55395348837,0
6880,3,2,9,147,41.3605442177,3,50,27,3,1,0,4.13605442177,2.01922084452,7,4,2,16.3333333333,9.87702159335,56,1,9,35,10,7,22,2,2.94204968449,49,6.10795918367,5.03166663919
6881,3,2,8,112,41.9642857143,5,40,14,3,1,0,4.19642857143,1.84458929101,6,2,0,14.0,6.63324958071,24,1,6,11,5,3,4,0,1.65616863977,43,5.58511627907,0
6882,3,2,7,85,43.7647058824,7,34,16,5,0,0,4.37647058824,2.24656600694,4,1,1,12.2857142857,9.1294544621,13,0,2,10,5,2,7,1,1.34167937628,28,5.91607142857,0
6883,3,1,5,64,44.375,5,27,15,3,1,0,4.4375,2.30165571874,2,1,1,12.8,9.74474217206,10,0,5,6,3,4,5,0,1.15089213751,23,6.45260869565,0
6884,3,2,5,96,43.75,5,38,17,6,2,0,4.375,2.28150458205,4,3,1,19.2,12.2539789456,30,0,5,23,3,2,6,0,1.15832304221,31,5.68193548387,0
6885,3,1,3,39,43.0769230769,1,11,6,4,1,0,4.30769230769,2.27288184973,2,1,1,13.0,10.6144555521,15,1,1,9,2,1,5,2,0.46610695088,15,5.29,0
6886,3,2,13,166,48.0722891566,20,81,43,12,3,0,4.80722891566,2.36621590923,9,2,1,13.0769230769,7.21602424588,12,0,1,8,2,0,3,0,2.12999357871,56,6.03696428571,4.38541152161
6887,3,1,2,48,48.9583333333,3,25,15,4,1,0,4.89583333333,2.49458633703,1,1,1,24.0,24.0,0,0,0,0,0,0,0,0,0.618811178249,14,5.92357142857,0.611661542216
6888,3,2,10,193,41.9170984456,7,67,34,8,1,0,4.19170984456,2.12120584779,8,6,1,19.4,13.4551105532,25,1,4,14,11,4,14,4,3.7157978899,70,5.61942857143,5.3374974103
6889,3,2,8,116,47.0689655172,8,52,28,4,0,0,4.70689655172,2.0642600164,5,2,1,14.5,8.48528137424,25,0,7,22,3,7,8,0,1.61310467759,50,6.0176,1.22332308443
6890,3,2,4,68,44.5588235294,4,25,13,2,0,0,4.45588235294,2.00323487292,3,2,1,17.0,13.5462171841,24,0,3,22,7,1,5,0,0.6132764435,28,6.45,0.917492313324
6891,3,1,7,72,42.7777777778,1,29,14,2,1,0,4.27777777778,2.05708820754,3,1,0,10.2857142857,5.749889085,16,0,7,13,4,2,8,0,0.872580092133,30,5.90066666667,4.0795807505
6892,3,1,5,79,45.4430379747,4,35,19,3,1,0,4.54430379747,2.26906435227,4,2,1,16.0,8.41427358719,14,0,2,10,8,0,9,1,0.927460991255,27,6.27222222222,3.80834355476
6893,3,2,5,80,42.25,6,28,11,6,1,1,4.225,2.3383159579,4,2,1,16.0,10.5451410612,33,2,7,23,3,5,4,0,1.21032957254,30,5.76033333333,0
6894,3,2,8,130,44.0,4,56,24,7,1,0,4.4,2.26397468964,7,2,1,16.25,8.19679815538,32,1,9,27,9,6,15,0,3.241209694,46,6.29217391304,0
6895,3,2,8,121,42.3140495868,4,44,20,6,1,0,4.23140495868,2.08870107395,6,1,1,15.125,10.0428768289,29,0,5,22,5,6,12,3,1.5514100944,39,5.92564102564,3.80834355476
6896,3,3,6,115,43.2173913043,6,43,16,1,1,0,4.32173913043,1.8989739893,5,4,2,19.1666666667,10.573814617,21,1,6,15,4,2,12,0,1.61075783348,47,5.29191489362,0
6897,3,2,8,137,46.7883211679,11,53,33,14,6,0,4.67883211679,2.51739333722,6,3,1,17.125,14.207722372,13,1,2,13,3,1,7,1,3.92595235843,48,5.344375,2.85625766607
6898,3,3,13,204,43.0392156863,12,82,29,12,6,2,4.30392156863,2.28203183032,9,5,1,15.6923076923,8.3055552807,69,0,7,52,17,19,34,1,3.73860899457,75,5.956,0
6899,3,3,8,154,45.1298701299,13,63,32,11,2,0,4.51298701299,2.24987149375,6,6,2,19.25,9.93415824315,49,1,9,42,8,11,25,3,2.2726071166,61,5.89508196721,5.98375252788
6900,3,2,6,93,45.9139784946,6,38,23,10,2,0,4.59139784946,2.59278496878,4,3,0,15.5,9.30501656814,21,0,1,9,4,0,10,0,2.69181570969,25,5.1912,2.85625766607
6901,3,2,8,100,43.9,10,41,18,5,2,0,4.39,2.19224989359,5,1,1,12.75,7.15454401063,16,2,2,14,3,1,6,0,1.81719444729,33,5.36151515152,0
6902,3,1,5,64,43.4375,4,31,9,2,0,0,4.34375,1.83630711198,3,2,0,13.0,8.27042925125,24,0,4,17,5,4,10,0,0.663275685892,30,5.531,0.611661542216
6903,3,2,10,184,43.3152173913,16,66,36,12,3,0,4.33152173913,2.3548313015,7,6,1,18.4,11.5516232626,64,2,10,53,15,4,20,1,3.6579909518,66,6.01863636364,1.22332308443
6904,3,3,12,207,47.8743961353,17,97,57,13,3,0,4.78743961353,2.37569340209,9,6,2,17.3333333333,9.9777530314,17,1,2,15,5,4,12,1,2.85458606535,77,6.0325974026,3.80834355476
6905,3,1,5,53,44.1509433962,0,19,14,3,0,0,4.41509433962,2.36508222547,2,1,0,10.6,7.1442284398,22,0,4,15,4,1,6,0,0.60215437875,15,6.37,0.611661542216
6907,3,1,2,35,43.1428571429,3,14,7,2,0,0,4.31428571429,2.25924803434,1,1,1,17.5,17.5,0,0,0,0,0,0,0,0,0.416720656037,11,5.29454545455,0
6908,3,2,10,122,36.393442623,5,28,10,1,1,1,3.6393442623,1.85893230606,6,2,0,12.2,5.82752091373,30,0,9,15,11,3,19,0,2.13680192497,39,5.53051282051,7.61668710952
6909,3,1,4,58,43.1034482759,8,23,10,2,1,1,4.31034482759,2.37092695287,3,2,0,14.75,9.36416040016,18,1,4,18,5,1,9,1,1.03417616546,18,6.155,1.90417177738
6910,3,2,6,144,47.2222222222,14,61,37,12,3,2,4.72222222222,2.70054240717,5,3,3,24.0,16.4823137534,23,0,4,17,1,1,11,0,2.55841683407,50,6.1874,1.52915385554
6911,3,1,8,85,43.0588235294,6,33,16,3,1,0,4.30588235294,2.05879951967,3,1,0,10.625,6.40190401365,27,1,5,20,6,1,17,4,1.10549809686,29,5.81793103448,3.7737499794
6912,3,2,8,136,39.9264705882,4,44,23,8,0,0,3.99264705882,2.18580038236,6,4,2,17.0,9.69535971483,45,0,5,24,15,5,19,2,2.66343167102,42,5.47714285714,1.22332308443
6913,3,2,10,119,42.8571428571,6,41,24,6,0,0,4.28571428571,2.14769429832,5,3,0,12.0,7.29383301152,18,0,7,12,8,5,16,1,2.00675291085,48,5.38833333333,3.80834355476
6914,3,1,3,46,40.0,10,12,6,2,0,0,4.0,1.98885785202,2,2,0,15.3333333333,10.8730042869,13,1,4,14,2,2,7,0,1.29246999837,15,5.49933333333,1.90417177738
6915,3,3,10,186,46.1827956989,13,80,40,17,8,2,4.61827956989,2.68519247834,8,5,4,18.7,10.9731490467,22,0,2,13,9,2,9,1,3.69693638143,75,5.4192,1.22332308443
6916,3,1,4,56,41.6071428571,4,18,11,2,1,1,4.16071428571,2.38767125584,3,2,0,14.0,9.05538513814,10,1,0,9,6,0,6,0,2.00560196168,15,6.01533333333,2.85625766607
6917,3,3,6,122,44.5901639344,9,53,25,8,2,0,4.45901639344,2.26050364089,5,3,2,20.3333333333,11.1753697428,5,0,0,6,2,0,1,0,2.15052664521,46,5.84260869565,0
6918,3,1,7,78,42.9487179487,5,34,11,1,1,0,4.29487179487,1.95474098566,4,2,0,11.1428571429,6.12788873986,9,0,1,7,3,1,6,1,1.18728659051,34,5.42882352941,0.917492313324
6919,3,3,13,178,47.4157303371,9,75,42,17,5,3,4.74157303371,2.5755393923,10,2,1,13.7692307692,6.60016137511,42,2,12,41,7,7,27,1,2.25537654542,76,5.67223684211,4.69124229272
